LineId,Date,Time,Level,Content,EventId,EventTemplate,ParameterList
1806,Oct,9,18,48:37 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['48:37', 'sudo: pam_unix(sudo:session):', 'root']"
1807,Oct,9,18,48:51 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['48:51', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1808,Oct,9,18,48:51 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=/usr/bin/cp count_sensitive_words /usr/lib/cups/filter/,9a92f171,<*> test-pc sudo: <*> : <*> ; <*> ; USER=root ; <*> <*> <*>,"['48:51', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=/usr/bin/cp', 'count_sensitive_words /usr/lib/cups/filter/']"
1809,Oct,9,18,48:51 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['48:51', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1810,Oct,9,18,48:51 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['48:51', 'sudo: pam_unix(sudo:session):', 'root']"
1811,Oct,9,18,50:25 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['50:25', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1812,Oct,9,18,50:25 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=/usr/bin/cp textmonitor /usr/lib/cups/filter/,9a92f171,<*> test-pc sudo: <*> : <*> ; <*> ; USER=root ; <*> <*> <*>,"['50:25', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=/usr/bin/cp', 'textmonitor /usr/lib/cups/filter/']"
1813,Oct,9,18,50:25 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['50:25', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1814,Oct,9,18,50:25 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['50:25', 'sudo: pam_unix(sudo:session):', 'root']"
1815,Oct,9,18,52:04 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['52:04', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1816,Oct,9,18,52:04 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=./getpdftxt /home/test/桌面/zy-printer.pdf,3d5fe84c,<*> test-pc sudo: <*> : <*> ; <*> ; USER=root ; <*> <*>,"['52:04', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=./getpdftxt /home/test/桌面/zy-printer.pdf']"
1817,Oct,9,18,52:04 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['52:04', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1818,Oct,9,18,52:04 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['52:04', 'sudo: pam_unix(sudo:session):', 'root']"
1819,Oct,9,18,52:32 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['52:32', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1820,Oct,9,18,52:32 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=/usr/bin/python3 getpdftxt /home/test/桌面/zy-printer.pdf,9a92f171,<*> test-pc sudo: <*> : <*> ; <*> ; USER=root ; <*> <*> <*>,"['52:32', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=/usr/bin/python3', 'getpdftxt /home/test/桌面/zy-printer.pdf']"
1821,Oct,9,18,52:32 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['52:32', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1822,Oct,9,18,52:32 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['52:32', 'sudo: pam_unix(sudo:session):', 'root']"
1823,Oct,9,18,52:49 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['52:49', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1824,Oct,9,18,52:49 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=/usr/bin/python3 ./getpdftxt /home/test/桌面/zy-printer.pdf,9a92f171,<*> test-pc sudo: <*> : <*> ; <*> ; USER=root ; <*> <*> <*>,"['52:49', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=/usr/bin/python3', './getpdftxt /home/test/桌面/zy-printer.pdf']"
1825,Oct,9,18,52:49 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['52:49', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1826,Oct,9,18,52:49 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['52:49', 'sudo: pam_unix(sudo:session):', 'root']"
1827,Oct,9,18,53:26 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['53:26', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1828,Oct,9,18,53:26 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=./getswitch1.sh,f84edad1,<*> test-pc sudo: test : <*> ; <*> ; USER=root ; <*>,"['53:26', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=./getswitch1.sh']"
1829,Oct,9,18,53:26 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['53:26', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1830,Oct,9,18,53:26 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['53:26', 'sudo: pam_unix(sudo:session):', 'root']"
1831,Oct,9,18,54:09 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['54:09', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1832,Oct,9,18,54:09 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=./getswitch1.sh,f84edad1,<*> test-pc sudo: test : <*> ; <*> ; USER=root ; <*>,"['54:09', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=./getswitch1.sh']"
1833,Oct,9,18,54:09 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['54:09', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1834,Oct,9,18,54:09 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['54:09', 'sudo: pam_unix(sudo:session):', 'root']"
1835,Oct,9,18,55:17 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['55:17', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1836,Oct,9,18,55:17 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=./getswitch1.sh,f84edad1,<*> test-pc sudo: test : <*> ; <*> ; USER=root ; <*>,"['55:17', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=./getswitch1.sh']"
1837,Oct,9,18,55:17 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['55:17', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1838,Oct,9,18,55:17 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['55:17', 'sudo: pam_unix(sudo:session):', 'root']"
1839,Oct,9,18,59:25 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['59:25', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1840,Oct,9,18,59:25 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=./getswitch1.sh,f84edad1,<*> test-pc sudo: test : <*> ; <*> ; USER=root ; <*>,"['59:25', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=./getswitch1.sh']"
1841,Oct,9,18,59:25 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['59:25', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1842,Oct,9,18,59:25 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['59:25', 'sudo: pam_unix(sudo:session):', 'root']"
1843,Oct,9,18,59:49 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['59:49', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1844,Oct,9,18,59:49 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=/usr/bin/python3 ./getpdftxt /home/test/桌面/zy-printer.pdf,9a92f171,<*> test-pc sudo: <*> : <*> ; <*> ; USER=root ; <*> <*> <*>,"['59:49', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=/usr/bin/python3', './getpdftxt /home/test/桌面/zy-printer.pdf']"
1845,Oct,9,18,59:49 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['59:49', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1846,Oct,9,18,59:50 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['59:50', 'sudo: pam_unix(sudo:session):', 'root']"
1847,Oct,9,19,00:01 test-pc CRON[312230]: pam_unix(cron:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['00:01', 'CRON[312230]: pam_unix(cron:session):', 'root', '(uid=0)']"
1848,Oct,9,19,00:01 test-pc CRON[312231]: pam_unix(cron:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['00:01', 'CRON[312231]: pam_unix(cron:session):', 'root', '(uid=0)']"
1849,Oct,9,19,00:01 test-pc CRON[312230]: pam_unix(cron:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['00:01', 'CRON[312230]: pam_unix(cron:session):', 'root']"
1850,Oct,9,19,01:09 test-pc CRON[312231]: pam_unix(cron:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['01:09', 'CRON[312231]: pam_unix(cron:session):', 'root']"
1851,Oct,9,19,01:58 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['01:58', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1852,Oct,9,19,01:58 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=./getswitch1.sh,f84edad1,<*> test-pc sudo: test : <*> ; <*> ; USER=root ; <*>,"['01:58', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=./getswitch1.sh']"
1853,Oct,9,19,01:58 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['01:58', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1854,Oct,9,19,01:58 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['01:58', 'sudo: pam_unix(sudo:session):', 'root']"
1855,Oct,9,19,02:54 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['02:54', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1856,Oct,9,19,02:54 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=./getswitch1.sh,f84edad1,<*> test-pc sudo: test : <*> ; <*> ; USER=root ; <*>,"['02:54', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=./getswitch1.sh']"
1857,Oct,9,19,02:54 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['02:54', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1858,Oct,9,19,02:54 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['02:54', 'sudo: pam_unix(sudo:session):', 'root']"
1859,Oct,9,19,03:03 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['03:03', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1860,Oct,9,19,03:03 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=./getswitch1.sh,f84edad1,<*> test-pc sudo: test : <*> ; <*> ; USER=root ; <*>,"['03:03', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=./getswitch1.sh']"
1861,Oct,9,19,03:03 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['03:03', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1862,Oct,9,19,03:03 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['03:03', 'sudo: pam_unix(sudo:session):', 'root']"
1863,Oct,9,19,03:21 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['03:21', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1864,Oct,9,19,03:21 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=./getswitch1.sh,f84edad1,<*> test-pc sudo: test : <*> ; <*> ; USER=root ; <*>,"['03:21', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=./getswitch1.sh']"
1865,Oct,9,19,03:21 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['03:21', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1866,Oct,9,19,03:21 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['03:21', 'sudo: pam_unix(sudo:session):', 'root']"
1867,Oct,9,19,03:38 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['03:38', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1868,Oct,9,19,03:38 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=./getswitch1.sh,f84edad1,<*> test-pc sudo: test : <*> ; <*> ; USER=root ; <*>,"['03:38', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=./getswitch1.sh']"
1869,Oct,9,19,03:38 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['03:38', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1870,Oct,9,19,03:38 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['03:38', 'sudo: pam_unix(sudo:session):', 'root']"
1871,Oct,9,19,03:41 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['03:41', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1872,Oct,9,19,03:41 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=/usr/bin/python3 ./getpdftxt /home/test/桌面/zy-printer.pdf,9a92f171,<*> test-pc sudo: <*> : <*> ; <*> ; USER=root ; <*> <*> <*>,"['03:41', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=/usr/bin/python3', './getpdftxt /home/test/桌面/zy-printer.pdf']"
1873,Oct,9,19,03:41 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['03:41', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1874,Oct,9,19,03:41 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['03:41', 'sudo: pam_unix(sudo:session):', 'root']"
1875,Oct,9,19,04:58 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['04:58', 'sudo: pam_unix(sudo:session):', 'root']"
1876,Oct,9,19,05:39 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['05:39', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1877,Oct,9,19,05:39 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=/usr/bin/cp textmonitor /usr/lib/cups/filter/,9a92f171,<*> test-pc sudo: <*> : <*> ; <*> ; USER=root ; <*> <*> <*>,"['05:39', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=/usr/bin/cp', 'textmonitor /usr/lib/cups/filter/']"
1878,Oct,9,19,05:39 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['05:39', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1879,Oct,9,19,05:39 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['05:39', 'sudo: pam_unix(sudo:session):', 'root']"
1880,Oct,9,19,08:06 test-pc sudo:     test : problem with defaults entries ; TTY=pts/1 ; PWD=/home/test ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['08:06', 'test', 'TTY=pts/1', 'PWD=/home/test', 'USER=root']"
1881,Oct,9,19,08:06 test-pc sudo: pam_unix(sudo:auth): Couldn't open /etc/securetty: 没有那个文件或目录,ae6063c7,<*> test-pc sudo: pam_unix(sudo:auth): Couldn't open /etc/securetty: 没有那个文件或目录,['08:06']
1882,Oct,9,19,08:10 test-pc sudo: message repeated 2 times: [ pam_unix(sudo:auth): Couldn't open /etc/securetty: 没有那个文件或目录],13cbe884,<*> test-pc sudo: message repeated 2 times: [ pam_unix(sudo:auth): Couldn't open /etc/securetty: 没有那个文件或目录],['08:10']
1883,Oct,9,19,08:10 test-pc sudo:     test : TTY=pts/1 ; PWD=/home/test ; USER=root ; COMMAND=/usr/bin/tail -f /var/log/cups/cups_monitor.log,9a92f171,<*> test-pc sudo: <*> : <*> ; <*> ; USER=root ; <*> <*> <*>,"['08:10', 'test', 'TTY=pts/1', 'PWD=/home/test', 'COMMAND=/usr/bin/tail', '-f /var/log/cups/cups_monitor.log']"
1884,Oct,9,19,08:10 test-pc sudo: pam_unix(sudo:session): session opened for user root by test(uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['08:10', 'sudo: pam_unix(sudo:session):', 'root', 'test(uid=0)']"
1885,Oct,9,19,13:20 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['13:20', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1886,Oct,9,19,13:21 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=/usr/bin/cp textmonitor /usr/lib/cups/filter/,9a92f171,<*> test-pc sudo: <*> : <*> ; <*> ; USER=root ; <*> <*> <*>,"['13:21', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=/usr/bin/cp', 'textmonitor /usr/lib/cups/filter/']"
1887,Oct,9,19,13:21 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['13:21', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1888,Oct,9,19,13:21 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['13:21', 'sudo: pam_unix(sudo:session):', 'root']"
1889,Oct,9,19,17:01 test-pc CRON[321044]: pam_unix(cron:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['17:01', 'CRON[321044]: pam_unix(cron:session):', 'root', '(uid=0)']"
1890,Oct,9,19,17:01 test-pc CRON[321044]: pam_unix(cron:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['17:01', 'CRON[321044]: pam_unix(cron:session):', 'root']"
1891,Oct,9,19,30:01 test-pc CRON[327027]: pam_unix(cron:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['30:01', 'CRON[327027]: pam_unix(cron:session):', 'root', '(uid=0)']"
1892,Oct,9,19,30:01 test-pc CRON[327027]: pam_unix(cron:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['30:01', 'CRON[327027]: pam_unix(cron:session):', 'root']"
1893,Oct,9,19,54:17 test-pc ukui-screensaver-dialog: PAM unable to dlopen(pam_gnome_keyring.so): /lib/security/pam_gnome_keyring.so: 无法打开共享对象文件: 没有那个文件或目录,1c15db5d,<*> test-pc ukui-screensaver-dialog: PAM unable to dlopen(pam_gnome_keyring.so): /lib/security/pam_gnome_keyring.so: 无法打开共享对象文件: 没有那个文件或目录,['54:17']
1894,Oct,9,19,54:17 test-pc ukui-screensaver-dialog: PAM adding faulty module: pam_gnome_keyring.so,8493c888,<*> test-pc ukui-screensaver-dialog: PAM adding faulty module: pam_gnome_keyring.so,['54:17']
